datetime,region,respiratory_illness_cases,hospital_admissions
2021-11-17 09:00:00,Dubai,2,49
2021-02-22 01:00:00,Abu Dhabi,46,13
2021-05-08 23:00:00,Sharjah,9,2
2020-02-26 14:00:00,Fujairah,20,8
2020-01-07 08:00:00,Dubai,87,17
2022-06-13 03:00:00,Ajman,85,31
2022-06-21 16:00:00,Sharjah,48,26
2022-10-03 13:00:00,Fujairah,4,15
2021-07-18 04:00:00,Fujairah,46,15
2023-03-06 02:00:00,Abu Dhabi,90,34
2022-10-28 01:00:00,Ajman,94,37
2022-10-18 07:00:00,Ajman,14,43
2023-01-22 23:00:00,Dubai,24,37
2020-12-19 01:00:00,Dubai,41,28
2022-08-21 07:00:00,Abu Dhabi,82,12
2021-12-08 01:00:00,Fujairah,96,34
2022-06-10 02:00:00,Fujairah,52,12
2020-12-24 11:00:00,Abu Dhabi,69,12
2022-03-17 20:00:00,Abu Dhabi,85,15
2020-11-21 15:00:00,Fujairah,11,3
2020-05-04 09:00:00,Fujairah,74,45
2020-01-21 14:00:00,Dubai,12,29
2020-06-22 01:00:00,Sharjah,69,6
2021-08-15 19:00:00,Dubai,10,3
2020-01-27 19:00:00,Sharjah,87,4
2021-04-12 18:00:00,Ajman,31,4
2022-11-18 23:00:00,Abu Dhabi,55,37
2021-12-20 13:00:00,Fujairah,82,44
2020-06-17 18:00:00,Ajman,93,5
2020-06-20 20:00:00,Fujairah,18,16
2020-04-19 04:00:00,Fujairah,25,0
2020-02-11 09:00:00,Fujairah,21,2
2022-12-16 03:00:00,Ajman,95,37
2022-07-28 13:00:00,Ajman,33,47
2020-08-15 17:00:00,Fujairah,6,34
2021-08-27 06:00:00,Ajman,56,10
2020-08-05 06:00:00,Dubai,29,24
2022-11-12 09:00:00,Sharjah,95,39
2022-01-11 02:00:00,Fujairah,94,31
2020-10-19 14:00:00,Sharjah,33,38
2020-02-21 15:00:00,Sharjah,72,19
2020-10-01 11:00:00,Ajman,1,34
2020-08-18 06:00:00,Fujairah,13,43
2023-04-25 12:00:00,Abu Dhabi,58,34
2022-09-11 22:00:00,Sharjah,4,9
2021-06-12 15:00:00,Fujairah,38,13
2022-04-01 20:00:00,Ajman,11,6
2022-08-23 04:00:00,Ajman,47,32
2021-09-30 13:00:00,Fujairah,15,47
2021-07-13 16:00:00,Fujairah,24,35
2021-10-09 00:00:00,Abu Dhabi,24,36
2022-02-10 12:00:00,Fujairah,4,6
2021-06-14 17:00:00,Fujairah,70,26
2021-07-31 07:00:00,Abu Dhabi,89,26
2020-08-25 06:00:00,Dubai,33,3
2021-02-06 09:00:00,Fujairah,89,2
2021-02-24 23:00:00,Ajman,59,25
2021-01-16 18:00:00,Dubai,93,2
2021-08-21 23:00:00,Sharjah,42,12
2022-11-19 12:00:00,Dubai,81,3
2022-12-27 20:00:00,Sharjah,95,13
2020-06-28 20:00:00,Dubai,98,23
2023-05-10 05:00:00,Dubai,92,21
2023-01-29 03:00:00,Abu Dhabi,74,6
2021-02-20 04:00:00,Abu Dhabi,35,12
2020-06-09 04:00:00,Fujairah,8,0
2021-04-25 09:00:00,Fujairah,30,39
2023-01-28 02:00:00,Dubai,53,13
2020-08-16 00:00:00,Sharjah,84,10
2020-01-29 07:00:00,Ajman,16,29
2022-03-14 20:00:00,Sharjah,49,49
2023-01-02 12:00:00,Abu Dhabi,82,26
2022-10-06 01:00:00,Ajman,84,49
2022-10-12 22:00:00,Abu Dhabi,10,28
2021-08-17 10:00:00,Dubai,32,4
2021-10-23 19:00:00,Ajman,64,33
2022-04-26 02:00:00,Ajman,90,18
2021-02-09 21:00:00,Ajman,33,32
2020-07-05 12:00:00,Ajman,13,25
2021-10-06 05:00:00,Abu Dhabi,83,48
2020-12-01 08:00:00,Abu Dhabi,83,26
2021-10-01 03:00:00,Dubai,16,40
2023-01-05 06:00:00,Dubai,40,41
2023-03-07 13:00:00,Fujairah,93,41
2021-09-27 06:00:00,Abu Dhabi,6,42
2022-10-19 22:00:00,Dubai,39,13
2021-10-22 09:00:00,Dubai,69,46
2022-02-21 19:00:00,Ajman,96,43
2021-09-28 23:00:00,Ajman,79,42
2022-10-16 23:00:00,Fujairah,93,29
2022-04-07 13:00:00,Dubai,64,5
2022-04-23 19:00:00,Abu Dhabi,7,43
2020-11-02 19:00:00,Fujairah,56,37
2021-05-31 10:00:00,Abu Dhabi,8,40
2020-06-14 22:00:00,Abu Dhabi,47,5
2023-06-02 03:00:00,Fujairah,16,0
2022-08-10 06:00:00,Ajman,86,20
2022-05-19 11:00:00,Fujairah,61,2
2023-05-30 08:00:00,Fujairah,56,17
2023-04-12 07:00:00,Fujairah,23,7
2020-06-06 07:00:00,Sharjah,70,45
2020-12-29 23:00:00,Sharjah,79,44
2023-04-28 08:00:00,Sharjah,55,13
2020-11-18 15:00:00,Dubai,21,19
2022-02-26 02:00:00,Dubai,67,33
2020-07-23 00:00:00,Abu Dhabi,90,3
2021-02-15 19:00:00,Abu Dhabi,41,14
2020-04-30 08:00:00,Fujairah,37,39
2022-01-22 06:00:00,Sharjah,35,33
2021-02-27 00:00:00,Fujairah,79,41
2023-01-27 13:00:00,Sharjah,95,29
2020-07-01 20:00:00,Dubai,6,49
2021-11-24 00:00:00,Fujairah,16,23
2021-10-22 02:00:00,Ajman,78,10
2022-11-25 10:00:00,Fujairah,32,47
2023-04-14 22:00:00,Abu Dhabi,3,19
2020-10-15 09:00:00,Ajman,61,8
2020-11-28 19:00:00,Abu Dhabi,48,20
2020-02-11 10:00:00,Sharjah,53,42
2023-05-12 15:00:00,Ajman,50,28
2022-07-29 11:00:00,Dubai,17,29
2020-02-11 06:00:00,Abu Dhabi,2,35
2022-04-02 06:00:00,Abu Dhabi,7,47
2021-01-31 15:00:00,Fujairah,23,41
2020-11-21 23:00:00,Dubai,71,8
2020-03-02 00:00:00,Ajman,0,48
2021-12-07 01:00:00,Sharjah,8,34
2020-03-04 22:00:00,Abu Dhabi,4,48
2020-05-27 02:00:00,Sharjah,82,17
2021-08-15 23:00:00,Abu Dhabi,63,7
2022-12-27 09:00:00,Dubai,68,34
2022-09-26 22:00:00,Ajman,61,42
2021-07-11 16:00:00,Ajman,32,30
2022-05-23 15:00:00,Fujairah,70,48
2020-06-08 11:00:00,Sharjah,91,7
2021-04-20 20:00:00,Fujairah,25,37
2023-02-01 09:00:00,Ajman,11,13
2022-07-03 11:00:00,Sharjah,57,48
2023-03-01 10:00:00,Dubai,2,45
2021-03-04 17:00:00,Sharjah,41,14
2023-03-29 23:00:00,Sharjah,61,1
2020-11-22 06:00:00,Dubai,99,12
2023-03-18 11:00:00,Abu Dhabi,42,28
2021-09-08 12:00:00,Fujairah,64,25
2021-02-16 13:00:00,Fujairah,82,28
2022-01-05 09:00:00,Fujairah,27,34
2021-10-22 12:00:00,Dubai,61,49
2022-01-07 04:00:00,Dubai,94,42
2021-11-29 08:00:00,Abu Dhabi,17,18
2022-06-24 00:00:00,Ajman,71,45
2023-05-11 18:00:00,Dubai,88,12
2020-02-06 20:00:00,Fujairah,14,6
2023-01-01 11:00:00,Dubai,59,7
2022-10-05 02:00:00,Sharjah,25,38
2023-01-23 12:00:00,Fujairah,33,24
2021-12-08 13:00:00,Dubai,71,44
2021-09-17 11:00:00,Fujairah,28,41
2021-10-12 07:00:00,Abu Dhabi,14,43
2020-05-15 07:00:00,Dubai,4,32
2021-12-18 01:00:00,Dubai,66,38
2022-06-27 10:00:00,Ajman,96,19
2020-07-22 23:00:00,Ajman,48,20
2020-03-14 01:00:00,Fujairah,1,22
2022-03-03 13:00:00,Fujairah,38,36
2023-03-10 04:00:00,Sharjah,83,33
2022-10-31 20:00:00,Sharjah,47,3
2021-01-31 13:00:00,Sharjah,20,26
2021-02-17 17:00:00,Abu Dhabi,54,2
2023-02-19 15:00:00,Ajman,9,47
2021-06-30 08:00:00,Dubai,10,33
2020-02-20 19:00:00,Abu Dhabi,78,10
2021-05-18 15:00:00,Fujairah,77,1
2021-11-28 12:00:00,Ajman,86,20
2020-05-17 04:00:00,Sharjah,1,7
2022-10-01 09:00:00,Abu Dhabi,66,30
2022-12-18 18:00:00,Dubai,78,39
2021-06-03 14:00:00,Sharjah,34,19
2021-07-31 12:00:00,Abu Dhabi,22,12
2021-01-16 03:00:00,Ajman,73,0
2021-05-17 19:00:00,Ajman,56,26
2020-08-14 03:00:00,Ajman,8,12
2022-08-15 20:00:00,Fujairah,75,40
2021-09-20 20:00:00,Ajman,80,24
2023-02-18 02:00:00,Abu Dhabi,27,38
2023-04-30 05:00:00,Abu Dhabi,56,16
2021-02-21 22:00:00,Ajman,20,42
2022-09-27 10:00:00,Dubai,30,24
2022-11-18 13:00:00,Sharjah,50,2
2021-07-27 07:00:00,Ajman,97,16
2021-07-14 07:00:00,Dubai,0,2
2020-09-16 21:00:00,Ajman,69,14
2020-04-22 18:00:00,Dubai,47,34
2020-11-25 19:00:00,Dubai,4,8
2022-12-04 07:00:00,Sharjah,43,33
2020-10-15 15:00:00,Abu Dhabi,70,20
2022-09-01 15:00:00,Sharjah,52,24
2022-11-11 05:00:00,Sharjah,41,20
2022-07-14 23:00:00,Ajman,21,17
2022-11-08 23:00:00,Ajman,1,36
2023-01-20 23:00:00,Fujairah,42,2
2022-05-01 19:00:00,Sharjah,25,28
2021-04-16 08:00:00,Ajman,83,9
2022-03-21 05:00:00,Abu Dhabi,35,7
2020-03-20 06:00:00,Dubai,59,7
2021-12-03 21:00:00,Ajman,49,10
2021-06-20 18:00:00,Fujairah,30,27
2021-03-08 04:00:00,Abu Dhabi,44,31
2023-04-13 10:00:00,Fujairah,69,20
2021-07-29 23:00:00,Ajman,90,19
2021-08-20 23:00:00,Ajman,40,38
2020-07-16 20:00:00,Abu Dhabi,23,6
2023-03-29 14:00:00,Dubai,44,6
2020-12-19 13:00:00,Fujairah,41,23
2021-10-14 09:00:00,Ajman,7,24
2022-08-10 04:00:00,Fujairah,20,17
2022-11-23 16:00:00,Fujairah,85,38
2022-11-02 14:00:00,Fujairah,99,5
2022-09-05 01:00:00,Sharjah,75,36
2020-12-25 17:00:00,Ajman,38,41
2021-02-08 05:00:00,Dubai,60,45
2023-03-23 04:00:00,Dubai,56,9
2020-04-27 04:00:00,Sharjah,59,38
2020-06-01 16:00:00,Sharjah,92,26
2021-07-31 14:00:00,Fujairah,69,6
2023-03-10 08:00:00,Dubai,18,48
2021-07-07 07:00:00,Sharjah,73,11
2020-11-12 04:00:00,Dubai,93,19
2022-11-28 10:00:00,Fujairah,42,44
2022-08-06 09:00:00,Abu Dhabi,90,32
2021-08-10 07:00:00,Fujairah,83,2
2020-01-28 07:00:00,Abu Dhabi,89,26
2021-02-15 06:00:00,Sharjah,33,43
2023-01-24 09:00:00,Sharjah,58,14
2021-05-02 07:00:00,Ajman,61,29
2021-05-20 18:00:00,Fujairah,19,38
2020-02-07 06:00:00,Fujairah,95,18
2020-09-21 01:00:00,Abu Dhabi,38,39
2021-04-16 18:00:00,Ajman,61,26
2020-05-06 20:00:00,Abu Dhabi,20,6
2021-08-08 05:00:00,Sharjah,31,24
2021-05-03 05:00:00,Fujairah,95,23
2020-06-24 09:00:00,Abu Dhabi,8,4
2023-01-24 09:00:00,Abu Dhabi,81,49
2023-05-16 00:00:00,Ajman,61,23
2023-02-18 05:00:00,Ajman,52,43
2020-07-09 22:00:00,Dubai,12,23
2021-01-17 13:00:00,Fujairah,29,48
2021-02-21 01:00:00,Fujairah,11,42
2021-12-07 23:00:00,Sharjah,30,44
2021-03-03 04:00:00,Fujairah,29,32
2020-06-07 21:00:00,Fujairah,54,47
2022-08-18 05:00:00,Dubai,67,46
2022-05-28 18:00:00,Abu Dhabi,39,15
2021-08-25 17:00:00,Sharjah,64,45
2022-02-21 14:00:00,Ajman,9,32
2020-03-30 10:00:00,Abu Dhabi,77,31
2021-09-29 22:00:00,Sharjah,35,32
2021-04-26 09:00:00,Dubai,12,4
2022-10-13 15:00:00,Dubai,59,14
2020-02-06 15:00:00,Ajman,41,20
2021-08-04 09:00:00,Ajman,11,22
2021-11-04 04:00:00,Fujairah,7,39
2022-08-05 09:00:00,Dubai,91,32
2022-10-25 18:00:00,Sharjah,6,33
2020-11-01 05:00:00,Ajman,2,2
2021-02-20 03:00:00,Dubai,98,11
2022-04-07 19:00:00,Dubai,54,3
2021-08-07 22:00:00,Sharjah,76,15
2022-03-02 02:00:00,Ajman,30,13
2023-02-25 03:00:00,Dubai,73,33
2021-09-22 00:00:00,Fujairah,39,40
2021-11-10 04:00:00,Abu Dhabi,85,20
2021-04-15 04:00:00,Fujairah,47,4
2022-05-11 07:00:00,Dubai,16,8
2021-12-08 20:00:00,Dubai,81,11
2020-06-03 09:00:00,Ajman,60,18
2020-09-09 09:00:00,Fujairah,69,31
2023-05-03 01:00:00,Fujairah,28,18
2021-03-02 20:00:00,Ajman,16,26
2020-06-17 22:00:00,Dubai,7,42
2022-10-05 20:00:00,Fujairah,13,19
2020-03-12 07:00:00,Dubai,71,29
2020-12-23 04:00:00,Fujairah,83,7
2021-10-16 18:00:00,Ajman,46,25
2020-04-18 20:00:00,Dubai,56,6
2022-03-25 01:00:00,Dubai,67,41
2022-04-01 23:00:00,Sharjah,77,5
2021-02-14 16:00:00,Dubai,72,33
2021-07-11 01:00:00,Dubai,90,45
2020-12-20 03:00:00,Ajman,72,23
2021-09-05 08:00:00,Abu Dhabi,8,47
2021-12-05 09:00:00,Dubai,99,10
2021-07-09 12:00:00,Fujairah,4,39
2022-08-27 16:00:00,Sharjah,27,15
2022-10-22 18:00:00,Abu Dhabi,36,39
2020-06-27 08:00:00,Ajman,73,40
2022-10-21 08:00:00,Sharjah,35,2
2020-03-23 03:00:00,Sharjah,62,24
2022-04-06 10:00:00,Ajman,85,13
2021-06-05 18:00:00,Abu Dhabi,79,8
2023-01-30 06:00:00,Dubai,59,4
2020-08-12 09:00:00,Ajman,69,29
2021-12-06 12:00:00,Dubai,41,47
2020-06-24 14:00:00,Fujairah,59,40
2021-04-26 06:00:00,Fujairah,92,34
2021-07-05 09:00:00,Abu Dhabi,14,10
2023-02-19 03:00:00,Ajman,83,26
2020-09-15 18:00:00,Fujairah,95,12
2022-08-17 01:00:00,Abu Dhabi,62,15
2020-01-30 21:00:00,Ajman,37,48
2022-10-18 03:00:00,Ajman,45,26
2021-08-01 04:00:00,Dubai,92,27
2022-07-11 20:00:00,Abu Dhabi,92,42
2021-04-24 21:00:00,Abu Dhabi,39,28
2020-10-29 06:00:00,Sharjah,29,30
2020-04-11 12:00:00,Dubai,65,24
2020-06-24 07:00:00,Dubai,36,29
2020-07-19 00:00:00,Sharjah,74,28
2022-08-27 20:00:00,Dubai,25,0
2022-06-26 07:00:00,Ajman,34,34
2020-05-01 20:00:00,Fujairah,62,37
2023-03-28 08:00:00,Dubai,40,11
2022-08-11 19:00:00,Ajman,18,28
2023-05-14 15:00:00,Ajman,83,28
2022-01-08 10:00:00,Fujairah,94,43
2022-02-12 13:00:00,Sharjah,43,22
2020-11-26 08:00:00,Ajman,48,35
2022-01-24 20:00:00,Abu Dhabi,74,14
2022-07-22 13:00:00,Ajman,18,3
2022-04-21 00:00:00,Ajman,34,4
2023-01-10 23:00:00,Dubai,63,10
2020-07-07 02:00:00,Sharjah,99,4
2021-06-02 17:00:00,Ajman,2,8
2021-07-10 06:00:00,Fujairah,62,14
2021-12-22 15:00:00,Sharjah,49,24
2020-03-22 00:00:00,Abu Dhabi,94,49
2021-03-20 00:00:00,Ajman,82,29
2022-05-21 06:00:00,Dubai,37,25
2022-01-22 04:00:00,Abu Dhabi,87,22
2021-03-18 23:00:00,Ajman,17,28
2020-01-30 14:00:00,Dubai,62,30
2021-12-01 09:00:00,Abu Dhabi,87,28
2020-01-07 01:00:00,Fujairah,50,15
2023-04-06 00:00:00,Fujairah,33,35
2020-04-24 03:00:00,Sharjah,69,45
2021-12-30 10:00:00,Sharjah,79,48
2020-05-24 12:00:00,Ajman,12,46
2020-07-03 03:00:00,Abu Dhabi,60,26
2022-10-06 17:00:00,Ajman,0,35
2021-08-04 23:00:00,Dubai,16,36
2020-04-20 14:00:00,Fujairah,38,41
2020-03-28 09:00:00,Ajman,91,22
2020-03-16 21:00:00,Ajman,10,1
2020-04-17 12:00:00,Abu Dhabi,20,8
2020-01-12 14:00:00,Ajman,73,30
2021-11-29 04:00:00,Abu Dhabi,81,7
2021-10-25 17:00:00,Dubai,14,38
2020-05-10 09:00:00,Dubai,9,26
2020-12-18 19:00:00,Ajman,72,46
2020-08-11 15:00:00,Dubai,9,12
2020-01-26 15:00:00,Dubai,9,25
2022-12-19 06:00:00,Abu Dhabi,83,2
2021-03-22 11:00:00,Fujairah,87,1
2020-11-04 20:00:00,Fujairah,78,16
2021-10-06 07:00:00,Dubai,56,41
2020-06-21 18:00:00,Fujairah,4,31
2023-03-02 06:00:00,Dubai,27,9
2021-02-17 18:00:00,Dubai,9,43
2021-04-30 11:00:00,Sharjah,76,24
2021-08-02 19:00:00,Dubai,91,41
2021-04-13 05:00:00,Sharjah,56,42
2021-02-17 04:00:00,Ajman,44,41
2021-02-07 08:00:00,Fujairah,2,25
2020-05-13 17:00:00,Sharjah,41,27
2023-04-23 00:00:00,Fujairah,59,49
2021-06-20 07:00:00,Fujairah,6,44
2020-11-26 15:00:00,Dubai,90,25
2021-08-02 17:00:00,Ajman,43,4
2022-05-03 15:00:00,Fujairah,67,32
2020-01-31 03:00:00,Ajman,71,11
2020-09-10 14:00:00,Abu Dhabi,89,23
2022-01-16 10:00:00,Fujairah,33,27
2022-04-26 12:00:00,Dubai,25,26
2021-01-29 07:00:00,Dubai,10,23
2021-12-22 17:00:00,Ajman,67,29
2021-05-20 07:00:00,Fujairah,76,14
2022-06-19 18:00:00,Dubai,33,15
2022-06-24 14:00:00,Sharjah,14,9
2020-02-29 21:00:00,Abu Dhabi,93,2
2020-03-07 02:00:00,Dubai,97,26
2021-10-02 22:00:00,Sharjah,61,43
2021-05-23 12:00:00,Ajman,42,15
2020-11-10 05:00:00,Dubai,73,15
2023-04-04 10:00:00,Sharjah,27,24
2020-11-28 02:00:00,Sharjah,53,6
2023-01-11 23:00:00,Abu Dhabi,59,47
2022-08-29 16:00:00,Dubai,76,20
2020-02-08 15:00:00,Sharjah,82,37
2021-11-12 23:00:00,Dubai,21,46
2021-07-31 15:00:00,Ajman,17,39
2022-11-13 19:00:00,Sharjah,87,28
2020-08-15 08:00:00,Ajman,83,31
2021-07-16 08:00:00,Abu Dhabi,71,17
2021-05-02 11:00:00,Dubai,0,28
2022-02-17 16:00:00,Dubai,32,16
2021-07-24 08:00:00,Dubai,8,10
2023-02-16 13:00:00,Fujairah,95,13
2020-08-27 13:00:00,Sharjah,89,13
2023-03-07 16:00:00,Dubai,25,23
2020-08-12 09:00:00,Fujairah,28,6
2020-05-24 12:00:00,Fujairah,49,42
2020-02-02 23:00:00,Dubai,7,41
2020-05-24 05:00:00,Sharjah,88,47
2022-11-25 22:00:00,Abu Dhabi,70,45
2022-08-05 07:00:00,Ajman,12,23
2021-07-28 17:00:00,Fujairah,72,36
2020-10-23 20:00:00,Abu Dhabi,71,13
2021-05-08 04:00:00,Sharjah,43,22
2021-05-23 22:00:00,Fujairah,41,6
2022-03-13 14:00:00,Fujairah,17,4
2020-09-21 05:00:00,Sharjah,49,38
2021-11-10 06:00:00,Sharjah,64,13
2022-03-03 19:00:00,Ajman,41,46
2020-01-19 18:00:00,Fujairah,8,28
2021-06-15 02:00:00,Abu Dhabi,72,48
2022-10-06 21:00:00,Abu Dhabi,32,46
2022-12-02 21:00:00,Sharjah,50,9
2021-08-30 02:00:00,Abu Dhabi,46,21
2022-12-26 23:00:00,Ajman,59,49
2021-01-06 20:00:00,Fujairah,23,49
2021-01-12 20:00:00,Ajman,41,1
2021-07-01 22:00:00,Sharjah,26,35
2021-10-20 16:00:00,Sharjah,52,30
2021-11-12 04:00:00,Ajman,42,19
2022-02-05 04:00:00,Sharjah,10,27
2020-09-15 13:00:00,Ajman,37,26
2023-05-21 01:00:00,Abu Dhabi,89,46
2021-11-21 01:00:00,Sharjah,66,29
2020-12-31 11:00:00,Fujairah,68,36
2021-01-18 07:00:00,Abu Dhabi,10,46
2022-09-17 04:00:00,Sharjah,97,25
2020-08-26 21:00:00,Fujairah,96,24
2022-08-19 23:00:00,Sharjah,51,47
2021-01-10 05:00:00,Ajman,51,12
2020-08-22 23:00:00,Sharjah,65,47
2022-05-28 12:00:00,Abu Dhabi,6,32
2022-07-27 09:00:00,Fujairah,52,23
2022-06-25 05:00:00,Abu Dhabi,20,0
2021-05-22 01:00:00,Abu Dhabi,24,28
2023-06-02 10:00:00,Abu Dhabi,95,14
2021-04-18 21:00:00,Abu Dhabi,57,44
2021-06-22 01:00:00,Abu Dhabi,21,10
2022-08-16 04:00:00,Dubai,75,16
2021-11-06 07:00:00,Sharjah,75,42
2020-11-04 02:00:00,Ajman,83,6
2020-01-09 12:00:00,Fujairah,82,11
2020-06-15 19:00:00,Fujairah,15,20
2021-10-17 12:00:00,Ajman,9,17
2020-12-16 15:00:00,Dubai,53,41
2022-11-10 06:00:00,Dubai,70,41
2022-07-19 17:00:00,Ajman,82,12
2021-03-13 18:00:00,Abu Dhabi,39,14
2021-06-13 10:00:00,Fujairah,68,32
2021-02-12 17:00:00,Abu Dhabi,94,24
2022-12-19 23:00:00,Abu Dhabi,49,37
2021-03-09 08:00:00,Fujairah,85,41
2020-10-23 17:00:00,Abu Dhabi,30,12
2023-03-18 04:00:00,Ajman,19,49
2023-01-04 06:00:00,Sharjah,66,41
2020-08-25 05:00:00,Dubai,34,4
2021-08-21 10:00:00,Ajman,85,40
2021-01-07 14:00:00,Abu Dhabi,49,16
2022-06-23 00:00:00,Dubai,30,0
2021-03-23 04:00:00,Ajman,72,36
2023-01-25 15:00:00,Fujairah,8,5
2021-04-29 06:00:00,Dubai,43,29
2021-09-30 21:00:00,Dubai,54,39
2020-04-29 09:00:00,Abu Dhabi,55,16
2021-10-31 02:00:00,Ajman,89,35
2022-03-16 21:00:00,Abu Dhabi,22,12
2022-01-16 12:00:00,Sharjah,4,12
2023-02-23 05:00:00,Fujairah,81,43
2020-12-05 12:00:00,Fujairah,54,20
2023-01-02 23:00:00,Sharjah,18,7
2021-04-25 07:00:00,Dubai,12,18
2022-01-09 20:00:00,Sharjah,26,48
2022-09-17 22:00:00,Abu Dhabi,24,48
2022-04-23 16:00:00,Sharjah,45,13
2020-12-26 21:00:00,Abu Dhabi,53,30
2021-07-06 11:00:00,Sharjah,36,7
2022-03-21 14:00:00,Dubai,95,0
2023-02-04 21:00:00,Abu Dhabi,1,39
2021-03-28 15:00:00,Ajman,91,37
2021-05-22 08:00:00,Fujairah,62,40
2022-04-12 04:00:00,Ajman,42,27
2021-05-27 04:00:00,Ajman,24,43
2020-06-13 15:00:00,Abu Dhabi,71,10
2022-02-09 11:00:00,Fujairah,13,22
2020-12-31 16:00:00,Dubai,25,1
2021-12-22 22:00:00,Dubai,27,39
2022-09-27 14:00:00,Dubai,45,8
2022-01-13 10:00:00,Sharjah,3,29
2020-11-15 03:00:00,Sharjah,32,46
2020-04-07 23:00:00,Abu Dhabi,34,27
2021-08-26 21:00:00,Abu Dhabi,41,14
2020-10-21 16:00:00,Dubai,79,44
2022-06-23 18:00:00,Sharjah,6,6
2020-10-10 20:00:00,Sharjah,99,13
2021-03-15 09:00:00,Abu Dhabi,88,15
2021-03-12 07:00:00,Ajman,67,42
2020-01-24 12:00:00,Fujairah,24,49
2023-04-30 14:00:00,Dubai,86,13
2022-09-26 07:00:00,Dubai,47,35
2023-02-22 21:00:00,Dubai,81,3
2021-11-21 11:00:00,Fujairah,27,37
2021-07-25 13:00:00,Fujairah,96,4
2020-12-10 04:00:00,Abu Dhabi,84,45
2022-12-26 00:00:00,Sharjah,2,8
2021-02-19 07:00:00,Dubai,89,32
2021-04-02 07:00:00,Fujairah,99,27
2021-03-17 06:00:00,Ajman,44,31
2020-07-18 01:00:00,Dubai,43,35
2022-01-03 08:00:00,Sharjah,62,12
2021-04-14 21:00:00,Abu Dhabi,9,21
2022-02-22 05:00:00,Sharjah,81,26
2022-05-05 16:00:00,Ajman,99,34
2021-01-29 12:00:00,Ajman,20,2
2020-05-01 11:00:00,Ajman,12,39
2021-05-14 15:00:00,Abu Dhabi,81,22
2021-11-16 22:00:00,Ajman,37,29
2020-06-03 10:00:00,Sharjah,4,12
2021-03-04 01:00:00,Dubai,77,18
2022-03-15 20:00:00,Fujairah,8,37
2021-08-25 21:00:00,Fujairah,5,40
2023-03-03 18:00:00,Sharjah,32,42
2022-12-17 04:00:00,Sharjah,15,25
2021-04-14 03:00:00,Sharjah,1,36
2021-11-01 16:00:00,Sharjah,62,12
2023-04-01 11:00:00,Sharjah,98,33
2020-02-14 15:00:00,Fujairah,73,28
2023-05-01 11:00:00,Ajman,2,31
2020-06-19 20:00:00,Fujairah,99,47
2020-12-16 20:00:00,Dubai,44,44
2022-12-24 22:00:00,Ajman,47,20
2022-06-02 11:00:00,Sharjah,89,23
2021-10-13 03:00:00,Sharjah,26,41
2021-03-10 21:00:00,Abu Dhabi,52,4
2022-05-20 13:00:00,Ajman,42,15
2020-08-28 08:00:00,Fujairah,36,43
2020-01-21 09:00:00,Ajman,75,37
2022-02-14 16:00:00,Fujairah,16,47
2021-05-02 10:00:00,Fujairah,58,25
2023-05-19 06:00:00,Fujairah,29,21
2022-07-25 23:00:00,Abu Dhabi,38,42
2021-11-20 01:00:00,Ajman,69,11
2020-07-15 16:00:00,Ajman,67,18
2021-11-12 07:00:00,Dubai,13,23
2021-05-13 16:00:00,Abu Dhabi,92,8
2020-03-21 15:00:00,Sharjah,19,11
2022-01-04 03:00:00,Abu Dhabi,58,27
2020-12-24 22:00:00,Sharjah,49,45
2022-12-13 22:00:00,Ajman,15,31
2020-02-16 07:00:00,Abu Dhabi,56,27
2021-12-04 17:00:00,Ajman,15,38
2022-06-08 20:00:00,Fujairah,78,41
2020-08-22 17:00:00,Dubai,30,47
2022-12-31 22:00:00,Dubai,86,49
2020-08-11 16:00:00,Ajman,66,25
2020-06-19 08:00:00,Ajman,70,6
2021-02-03 17:00:00,Fujairah,97,41
2021-11-14 13:00:00,Dubai,93,0
2023-05-22 13:00:00,Abu Dhabi,82,2
2021-01-12 00:00:00,Fujairah,23,7
2020-07-24 12:00:00,Ajman,49,9
2022-05-12 04:00:00,Fujairah,94,31
2021-12-24 22:00:00,Abu Dhabi,24,39
2022-11-18 00:00:00,Fujairah,24,35
2022-01-14 19:00:00,Sharjah,0,35
2022-02-27 16:00:00,Ajman,31,39
2021-05-27 13:00:00,Fujairah,5,28
2022-05-29 14:00:00,Abu Dhabi,22,9
2021-07-01 09:00:00,Fujairah,93,39
2021-06-23 00:00:00,Dubai,67,2
2020-01-30 08:00:00,Fujairah,10,13
2023-05-23 19:00:00,Dubai,53,41
2023-02-03 03:00:00,Abu Dhabi,67,11
2020-10-14 18:00:00,Dubai,5,15
2020-01-09 09:00:00,Abu Dhabi,74,24
2023-05-07 02:00:00,Dubai,21,9
2020-07-17 11:00:00,Dubai,57,36
2021-08-07 13:00:00,Dubai,44,49
2023-02-14 16:00:00,Ajman,16,28
2022-05-09 02:00:00,Abu Dhabi,79,40
2021-10-16 17:00:00,Abu Dhabi,90,37
2021-07-18 17:00:00,Ajman,16,36
2022-10-04 09:00:00,Ajman,25,22
2022-04-05 16:00:00,Dubai,75,40
2022-02-02 00:00:00,Fujairah,10,29
2021-04-30 12:00:00,Abu Dhabi,59,22
2020-06-18 17:00:00,Abu Dhabi,27,26
2023-04-09 00:00:00,Abu Dhabi,56,49
2021-04-04 09:00:00,Fujairah,68,17
2023-05-09 18:00:00,Fujairah,86,40
